user_id,title,rating,original_publication_year,average_rating
50133,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
50342,The Lost Continent: Travels in Small Town America,4,1989,3.83
50342,The Mother Tongue: English and How It Got That Way,3,1990,3.95
50342,Memories of My Melancholy Whores,5,2004,3.59
50342,Neither Here nor There: Travels in Europe,5,1991,3.88
50342,Heretics of Dune (Dune Chronicles #5),1,1984,3.83
50342,The Rescue,3,2000,4.1
50342,Giada's Family Dinners,2,2006,3.99
50342,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",2,1992,3.96
50342,The Time Machine,4,1895,3.87
50342,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
50342,Libra,3,1988,3.98
50342,Holy Cow: An Indian Adventure,4,2002,3.51
50342,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
50342,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",3,2005,4.54
50342,Of Mice and Men,5,1937,3.84
50342,Dune Messiah (Dune Chronicles #2),5,1969,3.86
51166,Dune Messiah (Dune Chronicles #2),4,1969,3.86
51166,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
51166,Neither Here nor There: Travels in Europe,5,1991,3.88
51166,"Harry Potter Collection (Harry Potter, #1-6)",3,2005,4.73
51166,Microserfs,2,1995,3.88
51166,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
51166,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
51166,The Lord of the Rings: Weapons and Warfare,5,,4.53
51166,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
51166,No Logo,4,1999,3.86
51166,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
51166,"The Diamond Age: or, A Young Lady's Illustrated Primer",4,1995,4.19
51166,"Hatchet (Brian's Saga, #1)",5,1986,3.68
51166,One Hundred Years of Solitude,4,1967,4.04
51166,The Known World,4,2003,3.82
51166,Tropic of Cancer,5,1934,3.71
51166,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
51166,First They Killed My Father: A Daughter of Cambodia Remembers,4,2000,4.29
51166,What to Expect the First Year (What to Expect),4,1989,3.86
51166,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
51166,Digging to America,5,2006,3.53
51166,Collapse: How Societies Choose to Fail or Succeed,4,2004,3.92
51460,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",2,1997,4.44
51460,What to Expect the First Year (What to Expect),4,1989,3.86
51460,In a Sunburned Country,4,2000,4.05
51460,The Broken Wings,5,1912,3.93
51460,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
51460,Perfume: The Story of a Murderer,3,1985,4
51460,Mornings on Horseback,4,1981,4.1
51460,Black and Blue,3,1998,3.86
51460,Neither Here nor There: Travels in Europe,4,1991,3.88
51460,Killing Yourself to Live: 85% of a True Story,3,2005,3.85
51460,The Portrait of a Lady,2,1881,3.76
51460,The Phantom Tollbooth,2,1961,4.22
51460,The Mother Tongue: English and How It Got That Way,4,1990,3.95
51460,The Lost Continent: Travels in Small Town America,4,1989,3.83
51460,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",3,2005,4.54
51480,Atlas Shrugged,3,1957,3.68
51480,The Lost Continent: Travels in Small Town America,1,1989,3.83
51480,"The Big Sleep (Philip Marlowe, #1)",2,1939,4.04
51480,The Portrait of a Lady,1,1881,3.76
51480,A Tale of Two Cities,1,1859,3.81
51480,Notes from a Small Island,2,1995,3.91
51480,The Mother Tongue: English and How It Got That Way,4,1990,3.95
51480,"The Lord of the Rings (The Lord of the Rings, #1-3)",2,1955,4.47
51480,Blink,1,2002,4.17
51480,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",1,2005,4.54
51480,"The Egypt Game (Game, #1)",1,1967,3.81
51480,Stranger in a Strange Land,1,1961,3.91
51480,"Lord of the Shadows (Cirque Du Freak, #11)",1,2005,4.22
51480,Killing Yourself to Live: 85% of a True Story,1,2005,3.85
51480,The Ultimate Hitchhiker's Guide to the Galaxy,2,1996,4.37
51480,Team of Rivals: The Political Genius of Abraham Lincoln,5,2005,4.3
51480,Neither Here nor There: Travels in Europe,1,1991,3.88
51480,The Phantom Tollbooth,2,1961,4.22
51480,The Known World,3,2003,3.82
51838,In a Sunburned Country,4,2000,4.05
51838,Truth and Beauty,4,2004,3.94
51838,Moneyball: The Art of Winning an Unfair Game,4,2003,4.24
51838,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,4,1974,3.76
51838,Eiger Dreams: Ventures Among Men and Mountains,4,1990,3.97
51838,Treasure Island,5,1882,3.82
51838,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
51838,Perfume: The Story of a Murderer,4,1985,4
51838,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
51838,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
51838,A Short History of Nearly Everything,4,2003,4.19
51838,The Lost Continent: Travels in Small Town America,4,1989,3.83
51838,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
51838,The Lord of the Rings: Weapons and Warfare,5,,4.53
51838,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
51838,"The Power of One (The Power of One, #1)",5,1989,4.34
51838,Neither Here nor There: Travels in Europe,5,1991,3.88
51838,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
51838,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
51838,What to Expect the First Year (What to Expect),4,1989,3.86
51838,Slouching Towards Bethlehem,5,1968,4.24
52036,Blink,5,2002,4.17
52036,A Modest Proposal and Other Satirical Works,3,1729,4.04
52036,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",4,2003,3.75
52036,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
52036,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
52036,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
52036,Neither Here nor There: Travels in Europe,2,1991,3.88
52036,The Portrait of a Lady,5,1881,3.76
52036,Moon Palace,3,1989,3.99
52036,The Design of Everyday Things,5,1988,4.18
52036,Play It as It Lays,2,1970,3.86
52036,Killing Yourself to Live: 85% of a True Story,5,2005,3.85
52036,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,2,1998,3.89
52036,The Mother Tongue: English and How It Got That Way,5,1990,3.95
52036,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",2,2005,4.54
52036,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
52036,Slouching Towards Bethlehem,4,1968,4.24
52036,Holy Cow: An Indian Adventure,3,2002,3.51
52036,The Virtue of Selfishness: A New Concept of Egoism,3,1961,3.47
52036,Heidi,3,1880,3.97
52036,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
52036,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
52036,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",3,1992,3.96
52036,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",2,2000,4.53
53292,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
53292,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
53292,The Lord of the Rings: Weapons and Warfare,5,,4.53
53292,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
53292,Moon Palace,5,1989,3.99
53292,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
53292,Slouching Towards Bethlehem,5,1968,4.24
53292,"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1Â¨C3)",5,-401,3.96
53292,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
53292,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
53292,Trump: The Art of the Deal,5,1987,3.66
53292,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",5,1988,4.05
53292,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,5,2003,3.9
53292,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
53292,Another Bullshit Night in Suck City,5,2004,3.77
