age,job,previous,success
51,admin.,0,0
39,blue-collar,0,0
45,admin.,0,0
40,services,0,0
41,services,0,0
31,admin.,0,0
53,blue-collar,0,0
24,student,0,0
47,services,0,0
30,admin.,0,0
44,blue-collar,0,0
34,blue-collar,0,0
21,student,2,0
25,admin.,0,0
35,technician,0,0
55,technician,0,0
30,self-employed,0,0
47,blue-collar,0,0
49,technician,0,0
50,technician,0,0
44,blue-collar,0,1
33,admin.,0,0
60,housemaid,4,0
26,admin.,0,1
42,blue-collar,0,0
29,technician,0,0
50,entrepreneur,0,0
29,admin.,0,0
31,entrepreneur,0,1
50,blue-collar,0,0
35,technician,0,0
36,blue-collar,1,0
38,blue-collar,0,0
34,admin.,0,0
35,admin.,0,0
37,admin.,0,0
39,technician,0,1
57,self-employed,0,0
51,blue-collar,0,0
43,self-employed,0,0
41,blue-collar,0,0
39,admin.,1,0
29,admin.,0,1
31,management,1,0
47,technician,0,0
57,blue-collar,0,0
30,admin.,0,0
31,blue-collar,0,1
43,unemployed,0,0
45,self-employed,0,0
42,management,0,0
28,blue-collar,0,0
50,blue-collar,0,0
44,technician,0,0
50,blue-collar,0,0
51,technician,0,1
33,blue-collar,0,0
33,services,0,0
33,self-employed,0,0
40,admin.,0,0
38,admin.,0,0
31,housemaid,0,0
44,services,0,0
47,admin.,1,0
55,management,0,0
37,admin.,0,0
45,management,0,0
44,management,0,0
34,blue-collar,0,0
58,technician,0,1
28,student,0,0
37,blue-collar,0,1
47,management,6,0
29,blue-collar,0,0
24,admin.,1,1
31,entrepreneur,0,1
28,admin.,0,1
26,student,1,1
56,services,0,0
26,unemployed,1,1
38,blue-collar,0,0
29,admin.,2,0
42,admin.,0,0
32,housemaid,0,0
40,admin.,0,1
26,student,0,0
31,admin.,0,0
34,blue-collar,0,0
27,technician,0,0
37,housemaid,0,0
29,admin.,0,0
28,blue-collar,0,0
54,management,0,0
48,admin.,0,1
52,technician,0,0
44,admin.,0,0
37,admin.,0,0
45,housemaid,0,0
28,blue-collar,0,0
37,management,0,1
58,housemaid,0,0
35,admin.,0,1
47,blue-collar,0,0
55,technician,1,0
53,unemployed,0,0
48,services,0,0
41,admin.,0,0
38,technician,0,0
44,admin.,0,0
53,retired,0,0
26,student,0,1
31,technician,0,0
30,admin.,0,0
29,admin.,0,0
60,blue-collar,0,0
43,technician,0,0
41,unknown,0,0
40,blue-collar,0,0
30,blue-collar,0,0
32,admin.,0,0
33,blue-collar,0,0
39,blue-collar,0,0
31,admin.,0,0
54,management,0,0
39,management,0,0
36,technician,0,0
60,retired,0,0
29,admin.,0,0
43,unemployed,0,0
54,housemaid,0,0
41,management,0,0
48,technician,0,0
58,self-employed,0,0
49,services,0,0
57,technician,0,0
43,admin.,0,0
35,services,1,0
41,admin.,0,0
26,blue-collar,0,0
55,technician,0,0
42,admin.,0,0
32,technician,0,0
24,blue-collar,0,0
29,technician,0,0
42,blue-collar,0,0
36,blue-collar,0,0
30,admin.,0,0
30,technician,0,0
36,blue-collar,0,0
32,blue-collar,0,1
35,management,0,1
38,technician,0,0
34,services,0,0
39,technician,0,0
51,blue-collar,0,0
47,admin.,0,0
35,unemployed,0,0
29,housemaid,0,0
50,admin.,1,1
47,management,0,0
42,entrepreneur,0,0
48,blue-collar,0,0
56,management,0,0
41,blue-collar,0,0
38,services,0,0
44,admin.,0,0
29,admin.,0,0
26,technician,0,0
44,admin.,0,0
37,unemployed,0,0
33,services,0,0
30,housemaid,0,0
29,self-employed,0,0
56,unemployed,0,0
48,technician,0,0
33,admin.,1,0
30,services,0,0
33,admin.,0,0
43,technician,0,0
31,technician,0,0
36,blue-collar,0,0
30,technician,0,0
51,blue-collar,0,0
33,services,0,0
52,admin.,0,0
34,blue-collar,0,1
52,admin.,0,0
25,blue-collar,0,0
30,services,0,0
26,blue-collar,0,0
47,technician,0,0
32,blue-collar,1,0
42,admin.,0,0
30,services,0,0
33,admin.,0,0
50,admin.,1,1
35,blue-collar,0,0
41,technician,0,0
51,technician,0,0
34,technician,1,0
25,student,0,1
38,admin.,0,0
29,admin.,0,0
46,management,0,0
51,retired,0,0
38,blue-collar,0,0
43,blue-collar,1,0
55,services,0,0
39,admin.,2,1
24,blue-collar,0,0
50,blue-collar,0,0
25,services,0,0
28,self-employed,0,1
32,housemaid,0,0
35,technician,0,0
64,unknown,0,0
45,self-employed,0,0
44,services,1,0
32,admin.,0,0
31,admin.,0,0
38,management,0,0
37,technician,0,0
51,technician,0,1
29,blue-collar,0,0
35,admin.,0,0
39,admin.,0,0
24,services,0,0
47,admin.,2,1
42,blue-collar,0,0
56,retired,0,0
33,blue-collar,0,0
30,self-employed,0,1
51,entrepreneur,0,0
38,blue-collar,0,0
33,admin.,1,0
42,admin.,0,0
46,admin.,0,0
44,blue-collar,0,0
36,blue-collar,0,0
58,retired,0,0
45,services,0,0
54,admin.,0,0
50,blue-collar,1,1
48,services,0,0
27,blue-collar,1,0
27,technician,0,0
41,entrepreneur,0,0
36,blue-collar,0,0
31,admin.,0,0
70,retired,0,1
28,blue-collar,0,0
50,entrepreneur,0,0
33,unemployed,0,1
32,admin.,1,0
47,technician,0,0
36,unemployed,0,0
43,technician,0,0
51,housemaid,0,0
40,admin.,0,0
30,admin.,0,0
24,student,1,0
52,technician,0,0
42,management,0,0
32,blue-collar,0,0
51,services,2,0
35,technician,0,0
47,self-employed,0,0
32,admin.,0,1
39,services,0,1
31,self-employed,0,0
35,blue-collar,0,0
31,student,1,0
33,admin.,0,0
30,entrepreneur,0,0
56,entrepreneur,0,0
22,housemaid,0,0
30,admin.,0,0
41,technician,0,0
38,blue-collar,0,0
46,blue-collar,0,0
40,housemaid,0,0
47,admin.,0,0
25,blue-collar,0,0
34,technician,0,0
30,blue-collar,0,0
52,self-employed,0,0
56,retired,0,0
45,services,0,0
56,services,0,0
34,technician,0,1
32,management,0,0
46,blue-collar,0,0
56,entrepreneur,0,0
60,housemaid,0,0
31,blue-collar,0,0
30,services,0,0
29,admin.,0,0
25,technician,0,0
27,blue-collar,0,0
36,management,0,0
50,entrepreneur,0,0
49,blue-collar,0,0
31,admin.,0,0
42,blue-collar,0,0
70,blue-collar,1,1
44,technician,0,0
56,retired,0,0
37,self-employed,0,0
46,services,1,1
34,admin.,0,0
42,blue-collar,0,0
59,retired,0,0
38,admin.,0,0
37,admin.,0,0
41,blue-collar,0,0
34,admin.,3,1
27,admin.,0,0
33,technician,0,0
49,management,0,0
25,technician,0,0
63,retired,0,1
47,housemaid,0,0
35,blue-collar,0,0
38,management,0,0
27,management,0,0
34,services,0,0
29,admin.,0,1
31,admin.,0,0
40,technician,0,0
55,unemployed,3,1
33,admin.,0,0
36,admin.,0,0
37,services,1,0
26,technician,2,1
44,blue-collar,0,0
43,admin.,0,0
48,technician,0,0
25,technician,0,0
56,management,0,0
43,blue-collar,0,0
31,admin.,0,0
60,technician,0,0
35,blue-collar,0,1
27,admin.,0,0
44,services,0,0
37,technician,0,0
44,services,0,0
56,retired,2,0
49,blue-collar,0,0
31,admin.,0,0
41,technician,0,1
43,services,0,0
48,services,1,0
41,admin.,0,0
44,technician,3,1
38,management,0,0
59,retired,0,0
35,technician,0,0
55,entrepreneur,0,1
25,self-employed,1,0
56,self-employed,0,0
49,blue-collar,0,0
39,blue-collar,1,0
42,services,0,0
43,unemployed,0,0
30,admin.,0,0
26,services,0,0
38,admin.,1,0
27,admin.,0,0
35,services,0,0
29,blue-collar,0,0
42,blue-collar,0,0
27,technician,0,0
60,retired,0,0
39,technician,0,0
28,blue-collar,0,0
52,blue-collar,0,1
52,admin.,0,0
40,blue-collar,0,0
38,management,0,0
27,blue-collar,0,1
30,management,1,1
35,technician,0,0
34,technician,0,0
28,admin.,0,0
37,blue-collar,0,0
55,technician,0,0
49,blue-collar,0,0
39,blue-collar,0,0
33,technician,0,0
29,unemployed,0,0
47,management,0,0
47,blue-collar,0,0
36,technician,0,1
41,technician,0,1
52,entrepreneur,2,0
26,admin.,0,0
31,management,1,0
32,blue-collar,0,0
44,services,0,0
32,student,0,0
39,services,0,0
54,self-employed,0,0
64,retired,0,0
39,management,1,0
31,admin.,1,0
23,admin.,0,0
38,blue-collar,0,0
41,blue-collar,0,0
47,services,0,0
49,management,0,0
28,services,0,1
36,blue-collar,0,0
54,retired,0,0
42,blue-collar,0,0
30,self-employed,1,1
26,blue-collar,0,0
39,blue-collar,0,0
53,retired,0,0
57,blue-collar,0,0
54,self-employed,1,0
35,entrepreneur,0,0
25,admin.,0,0
29,blue-collar,0,0
47,housemaid,0,1
44,management,0,0
63,retired,2,1
50,admin.,0,0
45,services,0,0
28,technician,0,0
23,admin.,1,0
31,services,0,0
53,admin.,0,0
23,admin.,0,0
36,blue-collar,0,0
31,admin.,0,0
33,technician,0,0
40,blue-collar,0,0
30,services,0,0
32,admin.,0,0
46,management,1,0
45,blue-collar,0,0
49,entrepreneur,0,0
56,blue-collar,0,0
37,admin.,0,0
30,management,0,0
33,unemployed,0,0
59,retired,0,0
32,technician,0,0
47,management,0,0
35,blue-collar,0,0
33,admin.,0,0
52,blue-collar,0,0
57,blue-collar,0,0
41,technician,0,1
52,management,0,0
37,management,0,0
33,technician,0,0
31,technician,1,0
62,self-employed,0,0
31,student,0,0
31,management,0,0
36,blue-collar,1,0
38,admin.,0,1
46,blue-collar,0,0
56,retired,0,0
26,technician,0,0
26,blue-collar,0,1
53,housemaid,0,0
33,technician,0,0
44,blue-collar,2,0
42,admin.,0,0
59,retired,0,0
33,admin.,0,0
54,retired,0,0
49,unemployed,0,0
31,admin.,0,0
42,blue-collar,1,0
58,entrepreneur,0,0
41,services,0,0
39,technician,0,0
42,blue-collar,0,0
31,blue-collar,0,0
55,technician,0,0
30,technician,0,0
56,retired,0,0
85,retired,0,0
24,services,0,0
46,blue-collar,0,0
34,technician,0,0
33,admin.,0,0
43,admin.,0,0
59,blue-collar,0,0
49,admin.,0,0
39,blue-collar,0,0
35,blue-collar,0,0
46,self-employed,0,0
49,entrepreneur,0,0
57,admin.,0,0
50,blue-collar,0,0
37,admin.,0,0
35,blue-collar,0,0
31,self-employed,0,0
56,services,0,0
30,admin.,0,0
33,unemployed,0,0
22,student,0,1
57,retired,0,0
30,management,1,1
37,entrepreneur,0,0
47,housemaid,0,0
68,retired,1,1
25,technician,0,0
35,technician,0,1
26,admin.,0,0
32,self-employed,0,0
34,technician,0,0
48,entrepreneur,0,0
45,admin.,0,0
26,technician,0,0
46,blue-collar,1,0
48,unemployed,0,0
55,blue-collar,0,0
35,admin.,0,0
38,admin.,1,1
57,housemaid,0,0
30,blue-collar,0,0
43,services,0,1
27,student,0,0
31,blue-collar,0,0
46,admin.,0,1
44,management,0,0
36,services,1,1
55,admin.,1,0
24,blue-collar,0,0
88,retired,1,1
47,blue-collar,0,0
32,admin.,2,0
32,services,0,0
57,admin.,0,0
35,blue-collar,0,0
32,blue-collar,1,0
40,blue-collar,0,0
32,management,0,1
32,blue-collar,0,0
33,blue-collar,0,0
56,technician,1,1
35,housemaid,0,0
31,blue-collar,0,0
45,entrepreneur,0,0
52,admin.,0,0
48,services,0,0
41,admin.,0,0
46,services,0,0
60,management,0,0
31,admin.,0,0
68,retired,2,1
52,blue-collar,0,0
38,admin.,0,0
53,technician,0,0
38,housemaid,0,0
32,blue-collar,1,0
41,admin.,1,0
33,technician,0,0
39,admin.,0,0
35,admin.,0,1
42,housemaid,0,0
36,blue-collar,0,0
44,admin.,0,0
31,technician,0,0
57,blue-collar,0,0
36,blue-collar,0,0
39,admin.,1,0
36,technician,0,0
56,blue-collar,0,0
57,retired,0,0
34,admin.,0,0
25,self-employed,0,0
43,admin.,0,0
29,blue-collar,0,0
43,services,0,0
40,technician,0,0
57,admin.,0,0
43,blue-collar,0,0
56,entrepreneur,0,0
32,services,1,0
40,entrepreneur,0,0
45,services,0,0
38,entrepreneur,0,0
25,self-employed,0,0
29,blue-collar,0,0
53,blue-collar,0,0
29,blue-collar,0,0
33,admin.,0,0
39,management,2,1
32,technician,0,0
76,retired,0,1
47,admin.,0,0
58,retired,1,1
28,admin.,0,0
55,unemployed,0,0
38,management,0,0
51,admin.,1,0
54,management,1,0
23,entrepreneur,0,0
54,services,1,0
54,self-employed,0,0
79,retired,1,0
47,entrepreneur,0,0
28,blue-collar,0,0
37,entrepreneur,0,0
31,services,0,0
51,self-employed,0,0
46,services,0,0
44,admin.,0,0
51,blue-collar,0,0
51,self-employed,1,0
55,admin.,0,0
43,technician,0,0
27,admin.,0,0
54,management,0,0
25,blue-collar,0,0
52,blue-collar,0,1
71,retired,0,0
32,admin.,0,0
36,technician,0,0
26,technician,0,0
50,technician,0,1
29,technician,0,0
51,retired,0,0
29,admin.,0,0
40,admin.,0,0
37,technician,0,0
38,blue-collar,0,0
28,services,0,0
55,blue-collar,0,0
31,entrepreneur,0,0
45,blue-collar,0,0
32,blue-collar,1,0
59,retired,2,1
39,management,1,0
41,unknown,0,0
51,entrepreneur,0,0
35,management,0,0
34,admin.,0,0
43,blue-collar,0,0
37,blue-collar,0,0
27,services,0,0
35,technician,0,0
65,retired,0,0
52,technician,0,0
40,housemaid,0,0
50,management,0,0
72,retired,2,1
41,admin.,0,0
40,blue-collar,0,0
56,services,0,1
58,management,0,0
41,blue-collar,0,0
33,unemployed,0,0
54,retired,0,0
38,self-employed,0,0
35,blue-collar,1,0
35,technician,0,0
69,unknown,1,0
39,admin.,0,0
32,admin.,0,0
33,admin.,0,0
46,services,0,0
56,retired,0,0
54,technician,1,0
49,blue-collar,1,0
36,management,0,1
45,blue-collar,2,1
50,blue-collar,0,0
51,management,0,0
29,management,0,0
45,services,0,0
44,technician,0,0
42,admin.,0,0
22,student,2,0
34,self-employed,0,0
46,blue-collar,0,0
53,entrepreneur,0,0
53,blue-collar,0,0
24,student,5,1
46,housemaid,0,0
37,self-employed,0,0
26,technician,0,1
21,admin.,0,0
51,management,0,0
56,admin.,0,0
25,blue-collar,0,0
50,entrepreneur,0,0
47,admin.,1,0
43,admin.,0,0
35,self-employed,0,0
51,admin.,0,0
35,admin.,1,0
18,student,0,0
31,blue-collar,0,0
40,admin.,0,0
24,student,0,0
31,admin.,0,0
76,retired,2,1
30,admin.,0,0
22,student,0,0
27,services,0,0
54,blue-collar,0,0
42,blue-collar,0,0
51,admin.,0,0
29,technician,0,0
64,housemaid,0,0
43,blue-collar,1,0
25,admin.,0,0
46,blue-collar,0,0
26,housemaid,0,0
58,services,0,0
55,technician,0,0
56,management,0,0
42,entrepreneur,0,0
26,blue-collar,0,0
41,technician,0,0
47,management,0,0
41,technician,0,0
38,blue-collar,0,0
31,student,0,0
35,admin.,1,0
36,technician,0,0
28,blue-collar,0,0
30,technician,0,0
28,admin.,0,0
30,admin.,0,0
44,blue-collar,0,0
38,admin.,0,0
53,admin.,1,0
33,self-employed,0,0
38,blue-collar,0,0
37,admin.,0,0
56,entrepreneur,0,0
35,technician,0,0
38,blue-collar,0,0
46,unknown,0,0
48,entrepreneur,0,0
53,management,0,0
52,blue-collar,0,0
31,technician,0,0
49,admin.,0,0
28,admin.,0,1
27,student,0,0
28,technician,0,0
27,blue-collar,0,1
32,admin.,0,0
39,unemployed,0,0
45,technician,0,0
36,admin.,1,0
33,admin.,1,0
42,blue-collar,0,0
45,blue-collar,0,0
34,technician,2,0
36,services,0,0
36,technician,0,0
42,admin.,0,0
38,blue-collar,0,0
35,admin.,0,0
69,entrepreneur,0,0
50,technician,0,0
25,self-employed,0,0
59,retired,0,0
20,blue-collar,0,0
51,admin.,0,0
29,housemaid,0,0
52,entrepreneur,0,0
21,student,0,0
42,services,0,0
38,blue-collar,0,0
44,management,0,0
44,management,1,0
42,self-employed,0,0
32,management,1,0
51,services,0,0
39,technician,0,0
43,management,0,0
41,blue-collar,0,0
38,blue-collar,0,0
43,blue-collar,0,0
47,services,0,0
27,blue-collar,0,0
29,blue-collar,0,0
58,unemployed,0,1
33,blue-collar,0,0
57,unknown,0,0
39,housemaid,0,0
37,blue-collar,0,0
34,housemaid,0,1
24,blue-collar,0,0
60,retired,0,0
41,services,0,0
21,blue-collar,0,0
31,blue-collar,0,0
33,management,0,0
37,technician,1,1
31,admin.,0,1
32,technician,0,1
41,management,0,0
25,technician,0,0
52,management,0,0
32,technician,0,0
48,blue-collar,0,1
38,management,0,0
39,admin.,0,0
56,blue-collar,0,0
50,technician,0,0
33,blue-collar,0,0
28,admin.,0,1
34,technician,0,0
28,services,0,0
31,technician,1,0
46,admin.,0,0
56,blue-collar,0,0
44,entrepreneur,0,0
35,blue-collar,0,0
61,admin.,0,0
71,retired,0,0
48,admin.,0,0
35,admin.,0,0
21,student,2,1
39,blue-collar,0,1
24,technician,3,1
29,blue-collar,0,0
36,technician,0,0
33,management,0,0
35,services,0,0
36,technician,0,0
40,technician,0,0
31,admin.,0,0
33,management,1,0
57,technician,0,0
30,technician,0,0
36,blue-collar,1,0
25,services,0,0
38,technician,0,0
42,admin.,0,0
59,retired,0,0
30,blue-collar,0,1
44,entrepreneur,0,0
34,blue-collar,0,0
33,admin.,0,0
33,admin.,0,0
25,blue-collar,0,0
52,admin.,0,0
37,blue-collar,0,0
27,blue-collar,0,0
30,student,0,0
29,admin.,0,0
50,technician,0,1
23,admin.,0,0
30,services,0,0
28,blue-collar,0,0
28,blue-collar,0,0
40,admin.,0,1
29,technician,0,1
28,services,1,0
32,services,0,0
31,blue-collar,1,0
33,admin.,0,0
54,admin.,2,0
36,services,0,0
33,blue-collar,0,0
48,blue-collar,0,0
23,technician,0,0
40,self-employed,0,0
37,management,1,0
46,blue-collar,0,0
29,services,0,1
34,unemployed,0,0
52,admin.,0,0
39,services,1,0
38,self-employed,0,0
22,admin.,0,1
34,admin.,0,0
32,blue-collar,0,0
44,blue-collar,0,0
28,housemaid,0,0
43,admin.,0,0
45,technician,0,0
32,technician,0,0
53,technician,0,0
32,entrepreneur,1,1
29,technician,0,0
41,blue-collar,0,0
42,admin.,1,1
44,services,0,0
52,technician,0,0
28,blue-collar,0,0
30,technician,0,0
47,blue-collar,0,0
38,admin.,0,0
31,blue-collar,1,0
40,technician,1,0
48,unemployed,0,0
50,self-employed,0,0
55,unknown,0,0
39,blue-collar,0,0
42,services,0,0
32,admin.,0,0
31,admin.,0,0
31,blue-collar,0,0
31,admin.,0,0
53,admin.,0,0
33,services,0,0
32,technician,0,0
41,blue-collar,1,0
31,technician,0,0
30,admin.,1,0
33,services,0,0
49,admin.,0,0
44,management,0,0
40,admin.,0,0
42,technician,0,0
38,admin.,0,0
44,blue-collar,0,0
33,admin.,0,0
33,admin.,1,0
34,self-employed,0,0
57,blue-collar,0,0
55,management,0,0
36,services,0,0
25,technician,0,0
37,management,0,0
48,technician,0,0
32,technician,1,0
40,blue-collar,0,0
48,services,0,0
40,technician,0,0
57,blue-collar,0,0
33,services,0,0
54,management,0,0
49,blue-collar,0,0
39,blue-collar,1,0
34,entrepreneur,0,0
39,technician,0,0
35,entrepreneur,0,0
81,retired,1,1
32,unemployed,1,0
24,technician,0,0
25,admin.,0,0
44,admin.,0,0
32,admin.,0,0
44,admin.,0,0
42,admin.,0,0
38,admin.,0,0
28,technician,1,0
54,retired,0,0
57,retired,0,0
50,management,0,0
35,blue-collar,0,0
40,admin.,0,0
31,services,0,0
39,blue-collar,0,0
38,blue-collar,0,0
36,entrepreneur,0,0
32,admin.,0,0
30,services,0,0
42,blue-collar,0,0
35,management,0,0
27,admin.,0,1
55,housemaid,0,0
33,services,1,0
28,blue-collar,0,0
50,technician,0,0
37,services,0,0
30,housemaid,0,0
46,blue-collar,0,0
32,student,0,0
51,management,0,0
35,blue-collar,0,0
26,entrepreneur,1,1
44,admin.,0,0
24,entrepreneur,0,1
43,blue-collar,2,0
58,technician,0,0
28,admin.,0,0
35,technician,0,0
44,entrepreneur,0,0
29,services,0,0
68,retired,0,0
31,technician,0,1
40,blue-collar,0,0
31,technician,0,0
34,admin.,0,0
57,blue-collar,0,0
33,services,0,0
37,admin.,0,0
29,unemployed,0,0
34,admin.,0,0
35,services,0,0
35,blue-collar,0,0
34,technician,2,1
37,management,0,1
35,blue-collar,2,0
50,management,1,0
28,admin.,0,0
38,student,0,0
44,admin.,0,0
32,technician,0,0
56,services,0,0
32,blue-collar,0,0
37,housemaid,0,0
31,admin.,0,0
46,admin.,0,0
31,management,0,0
32,blue-collar,0,0
34,admin.,0,0
54,technician,0,0
56,technician,0,0
36,blue-collar,0,0
31,admin.,1,0
34,admin.,0,0
35,services,0,0
24,technician,0,0
33,admin.,0,0
46,blue-collar,1,0
51,technician,0,0
47,management,0,0
43,management,0,0
34,admin.,0,0
36,entrepreneur,0,0
36,admin.,0,0
35,admin.,0,0
33,admin.,0,1
34,admin.,0,1
45,technician,0,0
31,student,1,1
31,blue-collar,0,0
47,blue-collar,0,0
34,admin.,0,0
33,technician,0,0
36,admin.,0,0
36,blue-collar,0,0
50,blue-collar,0,0
50,admin.,0,0
38,self-employed,0,0
58,admin.,0,0
45,admin.,0,0
30,services,0,0
31,housemaid,0,0
59,retired,0,0
29,admin.,1,1
51,management,0,0
47,services,0,0
46,management,0,0
26,blue-collar,1,0
34,admin.,0,0
53,blue-collar,0,0
29,admin.,0,0
29,admin.,0,0
39,admin.,0,0
30,technician,0,0
38,services,0,0
29,technician,0,0
33,technician,0,0
50,blue-collar,1,0
33,admin.,1,1
45,technician,0,0
41,self-employed,0,0
46,technician,0,0
46,management,0,1
29,admin.,0,0
41,blue-collar,1,0
33,admin.,0,0
55,blue-collar,0,0
28,technician,1,0
35,admin.,0,0
24,student,2,1
34,services,0,0
36,admin.,1,0
60,retired,0,0
42,blue-collar,0,0
56,services,0,0
39,blue-collar,0,0
42,admin.,1,0
45,blue-collar,0,0
34,technician,0,0
37,technician,0,0
53,services,0,0
41,blue-collar,0,0
51,blue-collar,0,0
30,services,0,0
31,technician,0,0
32,admin.,1,0
41,blue-collar,0,0
30,admin.,0,0
50,admin.,0,0
37,technician,0,0
41,management,0,0
53,housemaid,0,0
39,admin.,0,0
35,unemployed,0,0
55,retired,0,0
51,management,0,0
25,student,0,0
34,entrepreneur,0,0
32,admin.,0,0
30,blue-collar,0,0
30,admin.,0,0
46,admin.,0,0
45,blue-collar,0,0
41,blue-collar,0,0
25,entrepreneur,0,0
38,blue-collar,0,0
34,admin.,0,1
35,blue-collar,0,0
36,technician,0,0
34,self-employed,1,0
54,admin.,0,0
