id,interest,downpayment,rebate,speed,choice
1438,3.75,40,0.3,1.5,0
1439,3.75,25,0.15,0.5,0
1439,3.5,25,0.15,1.5,0
1439,3.75,25,0.1,1,1
1440,3.5,20,0.15,1.5,1
1440,3.5,40,0.15,1.5,0
1440,3.75,30,0,0.5,0
1441,3.75,30,0.15,1,0
1441,3.5,25,0.3,1,1
1441,3.75,30,0.1,1.5,0
1442,3.5,20,0.1,1.5,0
1442,4,30,0,1.5,1
1442,3.75,25,0.1,0.5,0
1443,3.5,25,0.1,1,0
1443,3.5,25,0.15,0.5,0
1443,3.75,40,0.1,1,1
1444,3.5,20,0,1,0
1444,4,20,0.3,1,1
1444,3.75,40,0.3,1.5,0
1445,3.5,30,0.3,0.5,0
1445,3.5,25,0.15,1,0
1445,3.75,30,0.1,1,1
1446,4,40,0.15,1.5,0
1446,4,20,0.3,1,0
1446,3.75,20,0.1,1.5,1
1447,3.5,30,0,0.5,1
1447,3.75,30,0.3,1.5,0
1447,3.75,40,0.15,0.5,0
1448,4,40,0.1,1,0
1448,3.5,40,0.3,1.5,0
1448,3.75,40,0,1,1
1449,4,30,0,0.5,0
1449,3.5,20,0.3,0.5,0
1449,3.75,30,0,0.5,1
1450,4,30,0,0.5,0
1450,3.5,40,0.3,0.5,1
1450,3.75,30,0.15,1.5,0
1451,4,25,0.15,1.5,0
1451,3.5,20,0.1,1,0
1451,3.75,25,0.15,1.5,1
1452,3.75,25,0,0.5,1
1452,3.5,30,0.1,1.5,0
1452,3.75,20,0.3,0.5,0
1453,3.5,30,0.15,1,1
1453,3.75,40,0.1,1,0
1453,3.75,40,0,0.5,0
1454,3.5,25,0.15,1.5,0
1454,3.5,30,0.15,1,1
1454,3.75,25,0.15,1.5,0
1455,4,20,0,1,0
1455,3.75,40,0.15,0.5,0
1455,3.75,20,0.3,1.5,1
1456,3.75,40,0,0.5,0
1456,3.75,40,0.3,1.5,0
1456,3.75,20,0.3,0.5,1
1457,3.5,25,0,0.5,0
1457,4,30,0.15,0.5,0
1457,3.75,20,0.15,1,1
1458,3.5,30,0.15,1,0
1458,3.75,20,0.1,1.5,0
1458,3.75,20,0.3,1.5,1
1459,4,25,0,1,0
1459,3.75,25,0.3,1,0
1459,3.75,30,0.15,1.5,1
1460,3.75,20,0.15,1.5,1
1460,4,40,0.15,1.5,0
1460,3.75,40,0,0.5,0
1461,3.5,25,0.15,1,1
1461,4,25,0.1,1,0
1461,3.75,25,0.3,1.5,0
1462,3.75,40,0.15,0.5,0
1462,4,25,0.3,1,1
1462,3.75,30,0,1,0
1463,3.5,25,0.1,1,1
1463,4,40,0.1,1,0
1463,3.75,30,0.15,0.5,0
1464,3.75,30,0.1,1.5,1
1464,3.75,25,0.15,0.5,0
1464,3.75,40,0,1.5,0
1465,4,30,0.1,0.5,0
1465,3.5,20,0.15,0.5,0
1465,3.75,25,0.1,0.5,1
1466,3.5,30,0.1,0.5,1
1466,3.75,40,0.15,1,0
1466,3.75,25,0.1,1,0
1467,3.75,30,0,0.5,0
1467,3.5,20,0.1,0.5,1
1467,3.75,20,0.3,0.5,0
1468,3.5,20,0.15,0.5,1
1468,3.5,25,0.1,1,0
1468,3.75,40,0.3,1.5,0
1469,4,40,0.1,0.5,1
1469,3.5,40,0.15,0.5,0
1469,3.75,40,0.1,0.5,0
1470,3.75,40,0.3,1,0
1470,3.75,30,0.15,1.5,1
1470,3.75,20,0.3,0.5,0
1471,3.75,30,0.15,1.5,0
1471,3.75,30,0.15,1.5,0
1471,3.75,25,0.1,1.5,1
1472,3.5,20,0.15,1.5,0
1472,3.5,40,0,1.5,0
1472,3.75,25,0,1,1
1473,4,30,0,0.5,0
1473,3.75,40,0.15,0.5,0
1473,3.75,20,0,0.5,1
1474,3.75,30,0.1,0.5,0
1474,3.5,30,0.3,1.5,1
1474,3.75,20,0,0.5,0
1475,3.5,40,0,0.5,1
1475,4,40,0.15,1.5,0
1475,3.75,40,0.15,0.5,0
1476,4,30,0.1,1,0
1476,3.5,25,0,1.5,1
1476,3.75,25,0,0.5,0
1477,3.75,25,0.1,0.5,0
1477,4,40,0.3,0.5,0
1477,3.75,20,0.1,0.5,1
1478,3.75,30,0.3,1,0
1478,3.5,30,0,1,0
1478,3.75,30,0.1,1.5,1
1479,3.5,25,0.15,1.5,1
1479,3.5,25,0.15,0.5,0
1479,3.75,40,0.1,0.5,0
1480,4,20,0.3,0.5,0
1480,3.75,40,0.1,0.5,0
1480,3.75,20,0,1.5,1
1481,3.5,20,0.15,0.5,0
1481,3.75,30,0.15,1.5,1
1481,3.75,30,0.1,0.5,0
1482,4,20,0,0.5,1
1482,3.75,20,0.3,0.5,0
1482,3.75,20,0,1,0
1483,3.75,20,0.3,1.5,0
1483,3.75,25,0.1,0.5,1
1483,3.75,25,0.1,0.5,0
1484,3.5,20,0.1,0.5,1
1484,3.75,25,0.15,1,0
1484,3.75,30,0.1,1,0
1485,3.75,40,0,0.5,1
1485,3.75,40,0.1,1,0
1485,3.75,25,0.3,1,0
1486,4,20,0.15,1,0
1486,3.75,25,0.15,1,1
1486,3.75,30,0.15,0.5,0
1487,4,25,0,1,0
1487,4,30,0,0.5,0
1487,3.75,25,0.1,1.5,1
1488,3.75,20,0,0.5,1
1488,4,20,0.3,0.5,0
1488,3.75,40,0.15,1.5,0
1489,3.5,20,0.1,1.5,1
1489,3.75,20,0,0.5,0
1489,3.75,40,0.15,0.5,0
1490,4,25,0.3,1.5,0
1490,3.75,25,0.15,0.5,0
1490,3.75,30,0.15,0.5,1
1491,3.75,40,0,0.5,0
1491,3.5,20,0.3,1.5,0
1491,3.75,20,0,1,1
1492,4,20,0,1.5,0
1492,3.5,20,0.1,1.5,0
1492,3.75,40,0,0.5,1
1493,4,40,0.3,0.5,0
1493,4,30,0.15,1.5,0
1493,3.75,20,0,1.5,1
1494,3.5,25,0.1,0.5,1
1494,4,25,0.3,1.5,0
1494,3.75,25,0.15,1.5,0
1495,4,20,0.15,1,1
1495,3.75,40,0.3,0.5,0
1495,3.75,40,0.15,0.5,0
1496,3.75,40,0.1,0.5,0
1496,3.75,30,0.3,1.5,1
1496,3.75,25,0.15,1,0
1497,3.75,20,0,1,1
1497,4,30,0.3,1.5,0
1497,3.75,40,0.3,1.5,0
1498,3.5,30,0,0.5,0
1498,4,40,0,0.5,1
1498,3.75,25,0.15,1,0
1499,4,30,0,1.5,1
1499,3.75,20,0,1.5,0
1499,3.75,30,0.15,1,0
1500,3.75,20,0,1.5,0
1500,4,25,0.1,0.5,0
1500,3.75,20,0,1,1
1501,3.5,20,0.1,0.5,1
1501,3.75,20,0,1.5,0
1501,3.75,30,0.15,1.5,0
1502,4,25,0,1.5,1
1502,3.5,40,0.3,0.5,0
1502,3.75,40,0.15,1.5,0
1503,3.75,40,0.1,0.5,0
1503,4,30,0.1,0.5,1
1503,3.75,40,0.3,1,0
1504,4,40,0,0.5,0
1504,4,40,0.3,1.5,0
1504,3.75,20,0.1,1,1
1505,3.5,25,0.1,0.5,0
1505,4,20,0,0.5,1
1505,3.75,30,0,1.5,0
1506,4,30,0.1,1.5,0
1506,3.5,20,0.3,1.5,1
1506,3.75,20,0.1,0.5,0
1507,4,20,0.1,1.5,1
1507,3.5,40,0,1.5,0
1507,3.75,20,0.3,1.5,0
1508,4,40,0.1,0.5,0
1508,3.5,30,0,1,1
1508,3.75,40,0.3,0.5,0
1509,3.75,20,0.3,1,0
1509,3.5,20,0.15,0.5,0
1509,3.75,20,0,1.5,1
1510,4,20,0.15,1.5,0
1510,3.75,25,0,1,1
1510,3.75,40,0,1,0
1511,4,30,0,1.5,0
1511,3.75,20,0.1,1.5,1
1511,3.75,20,0.1,1,0
1512,4,30,0,0.5,0
1512,3.75,30,0.15,0.5,1
1512,3.75,20,0,1.5,0
1513,3.5,30,0.1,1.5,1
1513,3.75,40,0.15,1,0
1513,3.75,25,0.3,1,0
1514,3.5,30,0,1,1
1514,4,20,0,1,0
1514,3.75,30,0.3,1,0
1515,3.75,30,0.15,0.5,0
1515,3.75,25,0.15,1.5,1
1515,3.75,20,0,0.5,0
1516,3.75,20,0.1,1.5,0
1516,4,30,0.15,1,0
1516,3.75,40,0,1,1
1517,3.75,20,0.1,1.5,1
1517,3.5,25,0.1,1.5,0
1517,3.75,20,0,1,0
1518,4,30,0.1,1,1
1518,4,40,0.3,1,0
1518,3.75,40,0.3,1,0
1519,4,40,0.1,1,0
1519,3.5,30,0.3,1.5,0
1519,3.75,25,0.3,0.5,1
1520,4,30,0.3,1.5,0
1520,4,40,0.1,0.5,0
1520,3.75,30,0,1.5,1
1521,4,40,0.3,0.5,0
1521,3.75,40,0.15,1.5,0
1521,3.75,30,0.1,0.5,1
1522,3.75,30,0.3,1,0
1522,3.5,25,0,0.5,0
1522,3.75,20,0.1,1,1
1523,3.75,20,0.3,0.5,1
1523,3.75,20,0.15,1.5,0
1523,3.75,40,0.1,0.5,0
1524,4,30,0,1,0
1524,3.75,20,0.1,1.5,1
1524,3.75,30,0,0.5,0
1525,3.5,40,0.1,0.5,0
1525,3.75,25,0.1,0.5,1
1525,3.75,30,0.15,1,0
1526,3.5,40,0.15,1.5,0
1526,4,25,0,1.5,1
1526,3.75,20,0.15,0.5,0
1527,3.75,20,0.15,1.5,1
1527,3.75,20,0,0.5,0
1527,3.75,40,0.1,0.5,0
1528,3.5,30,0.1,1,1
1528,4,20,0.15,1,0
1528,3.75,25,0.3,1,0
1529,4,25,0.15,1.5,0
1529,3.75,25,0.1,1.5,0
1529,3.75,25,0.1,1.5,1
1530,4,30,0.15,1.5,0
1530,4,40,0,1.5,0
1530,3.75,25,0.3,0.5,1
1531,4,25,0.15,0.5,1
1531,4,25,0.15,0.5,0
1531,3.75,25,0.15,1.5,0
1532,3.5,20,0.15,0.5,1
1532,3.75,30,0.15,0.5,0
1532,3.75,40,0.15,1.5,0
1533,3.5,30,0.1,1,0
1533,3.75,30,0.15,1,1
1533,3.75,25,0,1,0
1534,4,30,0.3,1,0
1534,3.5,25,0.1,1.5,1
1534,3.75,20,0.3,0.5,0
1535,3.5,20,0,0.5,1
1535,3.5,30,0,0.5,0
1535,3.75,30,0.3,0.5,0
1536,3.75,30,0.15,1.5,1
1536,4,40,0.1,1.5,0
1536,3.75,20,0.1,1.5,0
1537,3.5,40,0.3,1,1
1537,4,40,0.15,0.5,0
1537,3.75,25,0,1,0
1538,3.75,30,0.3,1,0
1538,4,40,0.1,1.5,1
1538,3.75,20,0.3,0.5,0
1539,3.75,25,0.3,1.5,0
1539,4,40,0.1,1.5,1
1539,3.75,40,0.15,1,0
1540,3.5,25,0.3,0.5,1
1540,4,30,0,1,0
1540,3.75,25,0,0.5,0
1541,3.5,25,0.15,1,0
1541,3.5,30,0,0.5,1
1541,3.75,25,0.1,1,0
1542,3.5,25,0.1,0.5,0
1542,3.5,25,0,1,1
1542,3.75,40,0.1,0.5,0
1543,3.75,25,0,0.5,1
1543,4,25,0.3,0.5,0
1543,3.75,30,0.15,1,0
1544,3.75,30,0.3,0.5,1
1544,4,40,0.15,1,0
1544,3.75,40,0.1,0.5,0
1545,4,20,0.1,1,0
1545,4,30,0.3,1,0
1545,3.75,25,0,1,1
1546,3.5,25,0,1,0
1546,3.75,25,0,0.5,1
1546,3.75,40,0.3,0.5,0
1547,4,20,0.15,1,0
1547,3.5,20,0,1.5,0
1547,3.75,30,0.3,1,1
1548,4,20,0.1,1,0
1548,4,25,0.3,1.5,1
1548,3.75,25,0.1,1,0
1549,4,30,0,1.5,0
1549,4,30,0.15,1,0
1549,3.75,20,0.1,0.5,1
1550,3.75,20,0.3,1,1
1550,4,25,0.1,1.5,0
1550,3.75,30,0.15,1,0
1551,4,20,0.1,1,0
1551,3.5,25,0.3,0.5,1
1551,3.75,30,0,1.5,0
1552,3.5,25,0.1,1.5,0
1552,3.75,20,0.3,0.5,1
1552,3.75,30,0.15,1,0
1553,4,20,0.1,1.5,1
1553,3.75,30,0.1,0.5,0
1553,3.75,25,0.3,1,0
1554,3.5,40,0,0.5,0
1554,3.75,30,0.3,1.5,1
1554,3.75,25,0.15,0.5,0
1555,4,40,0,0.5,0
1555,4,30,0.1,0.5,0
1555,3.75,25,0.15,0.5,1
1556,4,20,0.1,1.5,0
1556,3.75,40,0.15,1,0
1556,3.75,20,0.1,1,1
1557,4,40,0,0.5,0
1557,4,20,0.3,1.5,0
1557,3.75,20,0.15,1,1
1558,3.75,30,0,1.5,0
1558,4,30,0.15,1.5,1
1558,3.75,20,0.3,1.5,0
1559,3.5,30,0.3,0.5,1
1559,4,25,0,1,0
1559,3.75,30,0.3,1,0
1560,3.75,20,0.1,1.5,1
1560,3.75,30,0.3,0.5,0
1560,3.75,40,0.15,0.5,0
1561,3.5,20,0.15,1.5,0
1561,3.75,30,0.1,1.5,1
1561,3.75,40,0,1,0
1562,3.75,25,0.1,0.5,0
1562,3.75,20,0.15,1.5,0
1562,3.75,25,0,0.5,1
1563,3.75,30,0.15,1.5,0
1563,4,30,0,1.5,1
1563,3.75,40,0.3,1,0
1564,3.75,20,0.15,1,1
1564,4,40,0,1,0
1564,3.75,30,0,1.5,0
1565,3.75,40,0.3,1,0
1565,4,40,0.3,1,1
1565,3.75,25,0,0.5,0
1566,3.5,25,0,1,1
1566,3.5,25,0.1,1.5,0
1566,3.75,25,0,0.5,0
1567,4,40,0.15,1.5,0
1567,3.5,25,0,1.5,1
1567,3.75,25,0.1,0.5,0
1568,4,20,0,0.5,0
1568,3.5,20,0.3,1.5,0
1568,3.75,25,0.3,1,1
1569,3.5,30,0,1.5,0
1569,3.5,25,0.15,1,1
1569,3.75,30,0.3,0.5,0
1570,3.75,20,0.1,1,1
1570,4,40,0.1,0.5,0
1570,3.75,25,0.15,1.5,0
1571,4,25,0.3,1,1
1571,3.75,30,0,1.5,0
1571,3.75,40,0.1,1,0
1572,3.5,30,0,0.5,0
1572,4,40,0.1,1.5,1
1572,3.75,40,0.15,0.5,0
1573,4,40,0,0.5,0
1573,3.5,30,0.3,1,1
1573,3.75,20,0.15,0.5,0
1574,4,25,0.15,1,0
1574,3.5,40,0.15,0.5,0
1574,3.75,20,0.15,0.5,1
1575,4,40,0.15,0.5,0
1575,4,25,0.15,1.5,0
1575,3.75,20,0.1,0.5,1
1576,3.75,40,0.3,0.5,0
1576,3.75,20,0,0.5,0
1576,3.75,30,0,1,1
1577,3.5,20,0.1,0.5,1
1577,4,40,0.1,1,0
1577,3.75,30,0.15,1,0
1578,3.75,40,0,1,0
1578,4,20,0.15,0.5,0
1578,3.75,25,0.1,1,1
1579,4,40,0.3,1.5,1
1579,4,25,0,1,0
1579,3.75,40,0.15,0.5,0
1580,4,25,0.3,1,0
1580,3.5,40,0.3,1.5,0
1580,3.75,30,0.1,0.5,1
1581,4,20,0.15,1,0
1581,3.75,20,0,1,1
1581,3.75,40,0.1,0.5,0
1582,3.75,20,0.15,1.5,1
1582,3.5,20,0.15,0.5,0
1582,3.75,25,0,1.5,0
1583,4,25,0.3,0.5,0
1583,3.75,20,0.3,1,1
1583,3.75,40,0,1.5,0
1584,4,25,0.15,0.5,0
1584,4,40,0.1,1,0
1584,3.75,25,0.15,0.5,1
1585,4,40,0.3,1,1
1585,4,40,0.15,1,0
1585,3.75,40,0.3,1.5,0
1586,3.75,20,0,1,0
1586,4,25,0.3,0.5,0
1586,3.75,25,0.15,1,1
1587,3.5,30,0.3,1.5,1
1587,3.5,30,0.15,0.5,0
1587,3.75,20,0.3,1.5,0
1588,3.5,30,0.3,1,1
1588,3.75,25,0.3,1,0
1588,3.75,20,0.3,0.5,0
1589,3.75,20,0.3,0.5,0
1589,4,25,0.1,1,1
1589,3.75,40,0,1,0
1590,3.5,30,0.1,1.5,0
1590,3.75,30,0.1,1,0
1590,3.75,25,0.3,1.5,1
1591,3.5,30,0.15,0.5,1
1591,4,25,0.1,0.5,0
1591,3.75,30,0.15,1,0
1592,3.75,25,0.1,1.5,0
1592,3.5,20,0.1,0.5,1
1592,3.75,40,0.1,1,0
1593,3.5,25,0.15,0.5,1
1593,3.5,40,0.15,1,0
1593,3.75,20,0.1,1,0
1594,3.75,25,0.15,0.5,1
1594,3.5,25,0.1,0.5,0
1594,3.75,40,0.15,1.5,0
1595,3.5,40,0,0.5,0
1595,3.75,20,0.1,0.5,1
1595,3.75,25,0.15,0.5,0
1596,3.5,30,0.15,0.5,1
1596,3.5,30,0.3,1,0
1596,3.75,25,0.15,1,0
1597,3.5,20,0,0.5,1
1597,4,25,0,1,0
1597,3.75,30,0.3,0.5,0
1598,3.5,30,0.15,1.5,1
1598,4,25,0.3,0.5,0
1598,3.75,25,0,1,0
1599,3.5,30,0.1,1,0
1599,3.5,30,0.1,0.5,1
1599,3.75,30,0.3,1.5,0
1600,4,25,0.15,1.5,0
1600,3.75,40,0.1,1.5,0
1600,3.75,25,0,0.5,1
1601,4,30,0.15,1,1
1601,4,20,0.15,0.5,0
1601,3.75,20,0.3,1.5,0
1602,3.5,20,0.1,1.5,1
1602,3.75,40,0,1,0
1602,3.75,30,0.1,1.5,0
1603,3.75,30,0.3,1.5,0
1603,4,30,0,1.5,1
1603,3.75,20,0.15,1,0
1604,4,25,0.3,0.5,0
1604,3.75,20,0,1.5,0
1604,3.75,30,0,1,1
1605,3.5,20,0.3,0.5,1
1605,4,40,0.1,0.5,0
1605,3.75,20,0.3,0.5,0
1606,3.75,40,0,1,0
1606,3.75,30,0.15,1,1
1606,3.75,25,0,0.5,0
1607,4,40,0,1,0
1607,3.5,25,0.1,1,1
1607,3.75,40,0.1,0.5,0
1608,4,20,0,1,0
1608,3.5,40,0.15,0.5,0
1608,3.75,20,0,0.5,1
1609,3.75,25,0.15,0.5,0
1609,3.5,20,0.3,1.5,0
1609,3.75,40,0.3,1.5,1
1610,3.75,20,0.1,0.5,0
1610,3.75,30,0.15,0.5,0
1610,3.75,20,0.3,1.5,1
1611,4,40,0.3,1,0
1611,3.5,40,0.15,1.5,1
1611,3.75,40,0,0.5,0
1612,3.5,20,0,1.5,0
1612,4,25,0.1,0.5,1
1612,3.75,20,0.1,1,0
1613,3.75,20,0,1,0
1613,3.75,40,0.1,0.5,0
1613,3.75,30,0,1.5,1
1614,3.75,40,0.1,1.5,0
1614,4,40,0,1,1
1614,3.75,40,0.15,0.5,0
1615,4,40,0.3,1,0
1615,3.75,40,0.15,0.5,0
1615,3.75,25,0.3,0.5,1
1616,3.5,30,0,1.5,1
1616,3.5,40,0,1,0
1616,3.75,40,0,1.5,0
1617,3.75,20,0,1,0
1617,3.75,25,0,0.5,0
1617,3.75,25,0.1,0.5,1
1618,4,40,0.3,1.5,0
1618,4,40,0.1,0.5,0
1618,3.75,25,0.15,1,1
1619,4,20,0,1.5,0
1619,4,40,0.1,1.5,0
1619,3.75,25,0,0.5,1
1620,3.75,25,0.15,1,0
1620,4,40,0.15,1,0
1620,3.75,25,0.15,1,1
1621,4,25,0.15,1.5,0
1621,3.5,25,0.1,1.5,1
1621,3.75,20,0,0.5,0
1622,4,40,0.1,0.5,0
1622,4,25,0.1,1.5,0
1622,3.75,40,0,1,1
1623,4,40,0.3,1.5,0
1623,4,20,0,0.5,0
1623,3.75,25,0.3,0.5,1
1624,3.5,30,0.1,1.5,1
1624,4,20,0,1,0
1624,3.75,25,0.3,1.5,0
1625,3.75,30,0,0.5,0
1625,4,30,0.1,0.5,0
1625,3.75,20,0.3,1.5,1
1626,4,30,0.1,1.5,0
1626,4,25,0.1,1,0
1626,3.75,30,0.3,1,1
1627,4,25,0.3,0.5,0
1627,4,25,0.3,1,0
1627,3.75,30,0.3,1.5,1
1628,3.75,40,0.1,1,0
1628,3.75,30,0,1,0
1628,3.75,25,0.3,1.5,1
1629,4,25,0,1.5,0
1629,3.5,30,0,1.5,1
1629,3.75,20,0.3,1.5,0
1630,3.5,20,0.3,1.5,0
1630,3.5,40,0,1,0
1630,3.75,20,0,0.5,1
1631,3.75,40,0.1,1.5,1
1631,4,30,0.1,0.5,0
1631,3.75,40,0,1,0
1632,3.75,25,0.3,1.5,1
1632,3.5,40,0.3,1,0
1632,3.75,30,0,0.5,0
1633,3.75,20,0.15,1,1
1633,4,40,0,1,0
1633,3.75,25,0.3,0.5,0
1634,3.5,40,0.15,1.5,1
1634,3.75,30,0.1,0.5,0
1634,3.75,30,0,0.5,0
1635,3.5,20,0.1,0.5,1
1635,3.75,40,0.1,1.5,0
1635,3.75,40,0.1,0.5,0
1636,3.75,25,0,0.5,1
1636,4,25,0,0.5,0
1636,3.75,20,0.15,1,0
1637,3.75,25,0.3,1,0
1637,3.75,25,0.1,0.5,0
1637,3.75,40,0.15,1.5,1
1638,3.5,40,0.1,1,0
1638,4,40,0.15,1,1
1638,3.75,25,0.1,1.5,0
1639,3.5,30,0.15,0.5,0
1639,3.75,40,0.3,1,1
1639,3.75,25,0.1,0.5,0
1640,3.5,20,0.1,1,0
1640,4,20,0.1,1,0
1640,3.75,30,0.15,1.5,1
1641,3.5,40,0.1,1.5,0
1641,3.75,25,0.15,1,0
1641,3.75,30,0,1.5,1
1642,3.5,25,0,1.5,1
1642,3.5,25,0.3,1.5,0
1642,3.75,30,0,1.5,0
1643,4,40,0.3,1,0
1643,4,30,0.15,0.5,1
1643,3.75,20,0.3,1.5,0
1644,3.5,25,0.3,1,1
1644,4,30,0.15,0.5,0
1644,3.75,25,0.1,1.5,0
1645,4,25,0.15,1,0
1645,3.75,40,0.15,1,0
1645,3.75,20,0.3,0.5,1
1646,3.5,40,0,1.5,1
1646,3.75,20,0.3,0.5,0
1646,3.75,40,0,1,0
1647,4,30,0.15,0.5,0
1647,3.75,30,0.1,0.5,1
1647,3.75,30,0.1,1.5,0
1648,3.75,20,0.15,1,0
1648,3.75,30,0.3,1.5,0
1648,3.75,30,0,0.5,1
1649,3.5,20,0.15,1,1
1649,4,40,0.15,0.5,0
1649,3.75,30,0.1,0.5,0
1650,3.75,20,0.15,1.5,1
1650,4,25,0.1,0.5,0
1650,3.75,20,0.1,0.5,0
1651,3.5,30,0.3,1,1
1651,3.75,30,0.3,1.5,0
1651,3.75,25,0,1.5,0
1652,4,20,0,1,0
1652,3.5,25,0.15,0.5,1
1652,3.75,40,0.3,1.5,0
1653,4,25,0.1,1,1
1653,3.5,25,0.1,0.5,0
1653,3.75,40,0,1,0
1654,3.5,30,0,1.5,0
1654,3.5,25,0.3,1,1
1654,3.75,25,0.3,1,0
1655,3.75,40,0,0.5,0
1655,3.75,30,0,0.5,1
1655,3.75,20,0.3,0.5,0
1656,3.75,30,0.15,1.5,0
1656,3.5,25,0.3,1,0
1656,3.75,25,0.15,0.5,1
1657,3.75,25,0,1,0
1657,3.75,25,0,1.5,1
1657,3.75,40,0.15,0.5,0
1658,4,40,0.3,1.5,1
1658,4,25,0,1.5,0
1658,3.75,30,0.15,0.5,0
1659,3.5,30,0.1,0.5,1
1659,3.75,40,0.3,0.5,0
1659,3.75,30,0.3,1,0
1660,3.75,20,0.15,0.5,1
1660,4,40,0,1,0
1660,3.75,30,0.15,1.5,0
1661,4,40,0,0.5,0
1661,3.5,40,0.15,1,0
1661,3.75,30,0.3,1.5,1
1662,4,30,0.15,1,0
1662,3.5,20,0.3,1,1
1662,3.75,30,0.15,1.5,0
1663,3.75,30,0.3,0.5,0
1663,3.75,40,0,1.5,0
1663,3.75,40,0.3,1.5,1
1664,3.5,20,0,1,1
1664,3.5,30,0.3,1,0
1664,3.75,40,0.15,0.5,0
1665,3.75,40,0,0.5,0
1665,3.5,20,0.15,1.5,0
1665,3.75,20,0,1.5,1
1666,4,30,0.1,1.5,0
1666,3.75,40,0.3,1.5,0
1666,3.75,30,0,1,1
1667,4,40,0.3,1.5,0
1667,3.5,20,0.15,1,0
1667,3.75,30,0.3,1.5,1
1668,3.75,40,0,1.5,0
1668,3.5,20,0.15,0.5,0
1668,3.75,20,0,1,1
1669,4,30,0.3,1,0
1669,4,30,0.1,1.5,1
1669,3.75,40,0.3,1.5,0
1670,4,20,0,0.5,0
1670,3.75,25,0.15,1.5,1
1670,3.75,40,0,1,0
1671,4,40,0,1,1
1671,3.5,25,0.3,0.5,0
1671,3.75,20,0.3,1,0
1672,3.75,40,0,1.5,0
1672,3.75,40,0.1,1.5,0
1672,3.75,30,0.1,0.5,1
1673,4,20,0,1,0
1673,4,25,0.3,0.5,1
1673,3.75,30,0,0.5,0
1674,3.75,20,0,1.5,1
1674,4,25,0.1,0.5,0
1674,3.75,20,0.3,1,0
1675,3.75,30,0.1,1.5,1
1675,4,30,0.1,1.5,0
1675,3.75,30,0.3,1.5,0
1676,3.75,30,0.3,1,0
1676,3.5,20,0.15,0.5,0
1676,3.75,30,0,1,1
1677,3.75,30,0.1,1.5,0
1677,3.5,30,0.1,1.5,0
1677,3.75,20,0,1,1
1678,3.75,40,0.3,0.5,0
1678,4,30,0.1,0.5,1
1678,3.75,25,0,1.5,0
1679,4,25,0,0.5,0
1679,3.5,30,0.1,1.5,1
1679,3.75,20,0.15,0.5,0
1680,4,40,0.15,0.5,0
1680,3.5,30,0,1.5,0
1680,3.75,40,0.1,1,1
1681,3.5,30,0.1,0.5,1
1681,4,30,0,1,0
1681,3.75,30,0.3,1,0
1682,3.75,30,0.3,1.5,0
1682,3.75,20,0,1,1
1682,3.75,30,0.3,1.5,0
1683,4,40,0.15,0.5,0
1683,3.75,30,0.3,1.5,1
1683,3.75,30,0.1,1.5,0
1684,4,30,0,1.5,0
1684,3.5,20,0.3,0.5,1
1684,3.75,30,0.3,1.5,0
1685,4,20,0.15,0.5,0
1685,3.75,40,0.1,0.5,0
1685,3.75,20,0.3,0.5,1
1686,4,30,0.3,0.5,0
1686,4,25,0.3,1.5,1
1686,3.75,25,0.1,1.5,0
1687,3.5,25,0,1,0
1687,3.75,30,0.15,1.5,1
1687,3.75,40,0.15,0.5,0
1688,3.5,25,0.3,0.5,0
1688,4,25,0.3,0.5,0
1688,3.75,30,0.1,0.5,1
1689,3.75,40,0.1,1,0
1689,4,30,0.1,1,1
1689,3.75,20,0.3,1.5,0
1690,4,40,0.3,0.5,0
1690,3.75,25,0.3,1.5,0
1690,3.75,20,0.15,1.5,1
1691,4,20,0.15,0.5,1
1691,3.75,30,0.1,1.5,0
1691,3.75,20,0.15,0.5,0
1692,3.5,25,0,1.5,1
1692,3.5,20,0,1.5,0
1692,3.75,40,0.15,1.5,0
1693,3.75,30,0.3,1,0
1693,4,25,0.1,1.5,0
1693,3.75,30,0.1,0.5,1
1694,3.75,30,0.3,1,0
1694,4,40,0.15,1.5,1
1694,3.75,40,0,0.5,0
1695,3.75,20,0.3,0.5,0
1695,3.5,20,0.15,1,1
1695,3.75,30,0.3,1.5,0
1696,4,40,0,1,0
1696,3.75,30,0,1,1
1696,3.75,25,0.1,1.5,0
1697,3.5,40,0,1,0
1697,3.5,40,0,1.5,1
1697,3.75,20,0,1.5,0
1698,4,40,0.3,0.5,0
1698,3.5,30,0.1,1,0
1698,3.75,20,0.1,0.5,1
1699,3.5,20,0.3,1,0
1699,3.75,20,0.1,1,1
1699,3.75,40,0.3,0.5,0
1700,3.75,20,0.3,0.5,0
1700,3.5,25,0,0.5,1
1700,3.75,20,0.1,1.5,0
1701,3.5,40,0.3,0.5,0
1701,3.5,30,0,1,1
1701,3.75,20,0.1,1.5,0
1702,4,25,0.15,1,0
1702,3.75,30,0,1,1
1702,3.75,40,0.3,1.5,0
1703,3.5,30,0.15,1,0
1703,3.5,25,0.1,0.5,0
1703,3.75,20,0,1,1
1704,3.75,30,0.3,1,0
1704,3.5,40,0.1,0.5,1
1704,3.75,40,0.15,0.5,0
1705,3.75,30,0.15,0.5,1
1705,3.75,40,0.3,1.5,0
1705,3.75,40,0,1.5,0
1706,4,30,0.1,1.5,1
1706,3.75,30,0.15,1,0
